Time(ms),Temp(C),Pressure(hPa),Alt(m),FiltAlt(m),AccX(g),AccY(g),AccZ(g),GyroX(deg/s),GyroY(deg/s),GyroZ(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),LM35Temp(C)
32219,22.20,1002.23,92.34,91.95,0.03,-0.07,1.16,4.62,-0.28,10.74,52.98,77.00,371.66,21.00
32253,22.20,1002.20,92.63,92.08,0.03,-0.07,1.16,4.72,-0.48,11.34,52.98,77.01,372.04,21.48
32285,22.20,1002.20,92.63,92.19,0.04,-0.07,1.15,4.62,0.14,11.08,52.98,77.04,372.39,21.48
32317,22.20,1002.20,92.63,92.28,0.04,-0.07,1.15,4.68,-0.47,10.83,52.99,77.04,372.74,21.00
32349,22.20,1002.17,92.87,92.40,0.04,-0.07,1.15,4.62,-0.67,10.73,52.98,77.04,373.08,21.48
32380,22.20,1002.17,92.87,92.49,0.04,-0.07,1.16,4.74,-1.00,11.00,52.98,77.03,373.42,20.51
32412,22.20,1002.17,92.87,92.57,0.04,-0.07,1.16,4.89,-0.76,11.55,52.99,77.03,373.79,20.51
32446,22.20,1002.11,93.36,92.73,0.06,-0.07,1.15,4.65,-0.28,10.79,53.00,77.02,374.16,20.51
32477,22.20,1002.11,93.36,92.85,0.04,-0.07,1.15,4.80,-1.50,10.88,53.00,77.00,374.49,21.00
32508,22.20,1002.11,93.36,92.96,0.03,-0.07,1.15,4.74,-1.11,10.94,53.00,76.99,374.83,21.00
32540,22.20,1002.07,93.67,93.10,0.04,-0.06,1.15,4.72,-0.92,11.37,53.01,76.98,375.20,21.00
32572,22.20,1002.07,93.67,93.21,0.04,-0.07,1.15,4.83,-0.44,11.22,53.01,76.99,375.56,21.48
32603,22.20,1002.07,93.67,93.30,0.05,-0.07,1.14,4.42,-0.48,11.00,53.00,76.99,375.91,21.00
32637,22.20,1002.03,94.08,93.46,0.04,-0.08,1.15,4.62,-0.96,10.71,53.00,76.98,376.26,21.00
32669,22.20,1002.03,94.08,93.58,0.04,-0.07,1.16,4.65,-0.96,11.38,53.00,76.96,376.63,21.00
32701,22.20,1002.03,94.08,93.68,0.04,-0.07,1.15,5.03,0.01,11.43,53.01,76.99,376.99,20.51
32733,22.20,1002.00,94.29,93.80,0.04,-0.07,1.14,4.43,-0.25,10.73,53.00,77.00,377.34,21.00
32764,22.20,1002.00,94.29,93.90,0.04,-0.07,1.15,4.66,-0.63,10.82,53.00,77.00,377.67,20.51
32798,22.20,1002.00,94.29,93.98,0.04,-0.06,1.16,4.68,-0.51,11.03,53.02,77.00,378.05,20.51
32830,22.21,1001.98,94.45,94.07,0.03,-0.07,1.16,4.92,-0.05,11.25,53.02,77.02,378.41,20.51
32861,22.21,1001.98,94.45,94.15,0.04,-0.07,1.15,4.88,-0.25,11.11,53.02,77.04,378.75,21.00
32892,22.21,1001.98,94.45,94.21,0.06,-0.07,1.14,4.71,-0.99,10.99,53.02,77.01,379.09,21.00
32924,22.20,1001.92,94.94,94.35,0.04,-0.07,1.15,4.62,-1.28,10.67,53.02,76.99,379.43,21.48
32956,22.20,1001.92,94.94,94.47,0.04,-0.07,1.15,4.80,-1.03,11.02,53.03,76.97,379.78,21.00
32989,22.20,1001.92,94.94,94.56,0.04,-0.07,1.16,4.97,-0.59,11.31,53.04,76.98,380.16,20.51
33020,22.20,1001.87,95.40,94.73,0.04,-0.07,1.15,4.79,-0.48,11.03,53.04,76.98,380.50,20.51
33052,22.20,1001.87,95.40,94.87,0.05,-0.07,1.14,4.77,-1.35,10.89,53.04,76.95,380.85,20.51
33084,22.20,1001.87,95.40,94.97,0.04,-0.07,1.15,4.66,-1.23,10.96,53.04,76.93,381.20,20.51
33115,22.21,1001.83,95.73,95.13,0.04,-0.07,1.15,4.68,-0.94,11.38,53.04,76.92,381.56,20.51
33147,22.21,1001.83,95.73,95.25,0.04,-0.07,1.16,4.97,-0.56,11.29,53.04,76.93,381.91,20.51
33181,22.21,1001.83,95.73,95.34,0.05,-0.07,1.14,4.63,-1.40,10.93,53.05,76.89,382.28,21.00
33213,22.20,1001.80,95.99,95.47,0.03,-0.07,1.16,4.59,-1.02,10.74,53.05,76.89,382.63,20.02
33245,22.20,1001.80,95.99,95.58,0.04,-0.07,1.15,4.65,-0.67,11.14,53.05,76.89,382.98,21.00
33276,22.20,1001.80,95.99,95.66,0.04,-0.08,1.16,4.77,-0.33,11.08,53.04,76.90,383.33,21.48
33308,22.20,1001.76,96.28,95.79,0.04,-0.08,1.15,4.60,-0.30,11.00,53.03,76.92,383.68,21.00
33342,22.20,1001.76,96.28,95.88,0.04,-0.07,1.15,4.48,-1.25,10.79,53.03,76.90,384.05,21.00
33373,22.20,1001.76,96.28,95.96,0.03,-0.07,1.16,4.50,-0.50,10.88,53.02,76.91,384.38,21.00
33404,22.20,1001.69,96.90,96.15,0.04,-0.07,1.15,4.72,-0.24,11.23,53.02,76.93,384.73,20.51
33436,22.20,1001.69,96.90,96.30,0.04,-0.08,1.15,4.60,0.05,11.05,53.01,76.95,385.09,21.00
33468,22.20,1001.69,96.90,96.42,0.05,-0.07,1.14,4.57,-0.60,10.86,53.01,76.95,385.43,21.48
33499,22.21,1001.67,97.06,96.55,0.05,-0.08,1.15,4.88,-1.02,11.02,53.01,76.93,385.79,21.00
33533,22.21,1001.67,97.06,96.65,0.04,-0.07,1.15,4.79,-0.13,11.20,53.02,76.94,386.16,21.48
33565,22.21,1001.67,97.06,96.73,0.04,-0.07,1.15,4.69,0.16,11.00,53.02,76.97,386.51,20.51
33597,22.20,1001.61,97.54,96.90,0.05,-0.07,1.13,4.77,-0.57,10.97,53.02,76.96,386.86,21.48
33629,22.20,1001.61,97.54,97.03,0.04,-0.07,1.14,4.82,-1.28,10.83,53.02,76.94,387.21,21.00
33660,22.20,1001.61,97.54,97.13,0.04,-0.07,1.16,4.74,-1.23,10.88,53.02,76.92,387.54,20.51
33692,22.20,1001.56,98.01,97.31,0.04,-0.07,1.16,4.92,-1.00,11.37,53.03,76.91,387.91,20.51
33726,22.20,1001.56,98.01,97.45,0.05,-0.07,1.15,4.77,-0.86,10.99,53.05,76.89,388.28,21.48
33757,22.20,1001.56,98.01,97.56,0.04,-0.07,1.15,4.63,-1.29,10.86,53.04,76.88,388.62,21.48
33788,22.20,1001.52,98.30,97.71,0.03,-0.07,1.15,4.39,-0.65,11.05,53.03,76.89,388.96,21.00
33820,22.20,1001.52,98.30,97.83,0.04,-0.07,1.15,4.95,-0.24,11.34,53.04,76.91,389.32,20.02
33852,22.20,1001.52,98.30,97.92,0.04,-0.08,1.16,4.74,0.21,11.08,53.03,76.94,389.68,20.51
33885,22.20,1001.50,98.54,98.04,0.05,-0.07,1.15,4.51,-0.54,10.71,53.04,76.94,390.03,20.51
33916,22.20,1001.50,98.54,98.14,0.03,-0.07,1.15,4.53,-0.39,10.74,53.03,76.96,390.36,20.02
33948,22.20,1001.50,98.54,98.22,0.05,-0.06,1.16,4.74,-0.53,11.25,53.04,76.95,390.72,20.51
33980,22.20,1001.44,98.97,98.37,0.03,-0.07,1.15,4.98,-0.56,11.37,53.04,76.96,391.09,20.02
34011,22.20,1001.44,98.97,98.49,0.05,-0.07,1.15,4.74,-1.09,10.99,53.05,76.94,391.44,21.00
34043,22.20,1001.44,98.97,98.59,0.03,-0.08,1.15,4.69,-1.29,10.86,53.04,76.93,391.77,20.51
34077,22.20,1001.38,99.47,98.76,0.04,-0.06,1.16,4.83,-0.51,11.28,53.06,76.94,392.16,21.00
34109,22.20,1001.38,99.47,98.91,0.03,-0.07,1.14,4.92,-0.60,11.17,53.06,76.94,392.52,21.48
34141,22.20,1001.38,99.47,99.02,0.05,-0.06,1.15,4.68,-1.34,10.99,53.07,76.91,392.87,21.00
34172,22.20,1001.36,99.70,99.16,0.04,-0.07,1.16,4.72,-0.99,10.73,53.06,76.91,393.20,21.00
34204,22.20,1001.36,99.70,99.27,0.04,-0.07,1.15,4.60,-0.59,11.31,53.06,76.91,393.56,21.48
34238,22.20,1001.36,99.70,99.35,0.04,-0.07,1.14,4.74,-0.89,10.96,53.07,76.90,393.93,21.48
34269,22.20,1001.32,100.03,99.49,0.05,-0.06,1.14,4.43,-1.03,11.26,53.08,76.88,394.28,20.51
34300,22.20,1001.32,100.03,99.60,0.04,-0.08,1.16,4.65,-0.56,10.67,53.06,76.89,394.61,21.00
34332,22.20,1001.32,100.03,99.68,0.04,-0.07,1.14,4.86,-0.39,11.20,53.07,76.89,394.97,21.00
34364,22.20,1001.29,100.23,99.79,0.04,-0.08,1.15,4.86,0.16,11.15,53.07,76.92,395.33,20.51
34395,22.20,1001.29,100.23,99.88,0.05,-0.07,1.15,4.57,-0.44,10.85,53.07,76.91,395.68,20.51
34429,22.20,1001.29,100.23,99.95,0.04,-0.07,1.16,4.62,-0.45,10.77,53.07,76.93,396.03,21.00
34461,22.20,1001.25,100.64,100.09,0.05,-0.07,1.16,4.77,-0.27,11.41,53.08,76.93,396.40,20.51
34493,22.20,1001.25,100.64,100.20,0.04,-0.07,1.15,4.82,0.08,10.93,53.08,76.96,396.75,21.00
34525,22.20,1001.25,100.64,100.29,0.05,-0.07,1.14,4.74,-0.79,10.85,53.08,76.95,397.09,21.00
34556,22.20,1001.22,100.84,100.40,0.04,-0.07,1.16,4.77,-0.91,10.65,53.08,76.94,397.42,20.51
34588,22.20,1001.22,100.84,100.49,0.05,-0.07,1.15,4.85,-1.02,11.37,53.09,76.93,397.79,20.51
34622,22.20,1001.22,100.84,100.56,0.05,-0.07,1.16,4.65,-0.13,10.99,53.10,76.94,398.16,20.51
34653,22.20,1001.17,101.27,100.70,0.04,-0.07,1.15,4.76,-1.32,11.00,53.09,76.91,398.50,20.51
34684,22.20,1001.17,101.27,100.81,0.03,-0.07,1.16,4.76,-1.12,10.79,53.09,76.91,398.84,20.02
34716,22.20,1001.17,101.27,100.91,0.05,-0.07,1.15,4.68,-0.86,10.89,53.09,76.90,399.19,20.02
34748,22.20,1001.14,101.55,101.03,0.04,-0.07,1.15,4.77,-0.62,11.44,53.09,76.90,399.55,21.00
34781,22.20,1001.14,101.55,101.14,0.05,-0.07,1.15,4.59,-0.60,11.00,53.09,76.90,399.91,21.00
34812,22.20,1001.14,101.55,101.22,0.04,-0.07,1.14,4.63,-1.17,10.86,53.08,76.88,400.25,20.02
34844,22.20,1001.09,101.98,101.37,0.03,-0.07,1.16,4.42,-0.57,10.60,53.07,76.89,400.59,20.51
34876,22.20,1001.09,101.98,101.49,0.03,-0.08,1.16,4.72,-0.30,11.26,53.07,76.91,400.95,21.00
34907,22.20,1001.09,101.98,101.59,0.03,-0.08,1.16,4.85,-0.18,11.25,53.06,76.94,401.31,21.48
34939,22.20,1001.04,102.33,101.74,0.05,-0.07,1.14,4.72,-0.59,10.91,53.05,76.93,401.65,21.00
34979,22.20,1001.04,102.33,101.86,0.04,-0.07,1.15,4.69,0.04,11.28,53.09,76.95,402.10,21.00
35011,22.20,1001.04,102.33,101.95,0.05,-0.07,1.15,4.62,-0.05,10.91,53.09,76.97,402.45,20.02
35042,22.20,1001.02,102.52,102.06,0.05,-0.06,1.15,4.65,-1.02,10.94,53.09,76.95,402.79,20.51
35073,22.20,1001.02,102.52,102.16,0.03,-0.07,1.15,4.76,-1.38,10.94,53.09,76.93,403.13,21.00
35105,22.20,1001.02,102.52,102.23,0.04,-0.07,1.15,4.79,-1.09,11.17,53.09,76.92,403.48,20.51
35139,22.20,1000.97,102.93,102.37,0.04,-0.07,1.15,4.88,-0.47,11.26,53.11,76.93,403.87,20.51
35170,22.20,1000.97,102.93,102.48,0.05,-0.07,1.15,4.48,-0.91,10.89,53.10,76.91,404.21,21.00
35201,22.20,1000.97,102.93,102.57,0.04,-0.07,1.16,4.63,-0.99,10.70,53.08,76.91,404.54,20.51
35233,22.20,1000.93,103.29,102.71,0.04,-0.07,1.15,4.39,-0.57,10.68,53.07,76.91,404.88,20.02
35265,22.20,1000.93,103.29,102.83,0.05,-0.07,1.15,4.88,-0.33,11.37,53.08,76.91,405.24,21.00
35296,22.20,1000.93,103.29,102.92,0.04,-0.08,1.15,4.82,0.21,11.08,53.07,76.94,405.59,21.00
35329,22.20,1000.88,103.73,103.08,0.04,-0.07,1.15,4.53,-1.00,10.83,53.07,76.93,405.94,20.51
35361,22.20,1000.88,103.73,103.21,0.04,-0.07,1.14,4.46,-0.27,10.71,53.06,76.94,406.29,20.02
35393,22.20,1000.88,103.73,103.32,0.04,-0.07,1.15,4.83,-0.10,11.26,53.07,76.97,406.65,21.00
35424,22.21,1000.84,104.09,103.47,0.04,-0.07,1.16,5.05,-0.59,11.29,53.08,76.97,407.00,20.51
35455,22.21,1000.84,104.09,103.59,0.04,-0.07,1.15,4.71,-0.76,11.00,53.07,76.97,407.34,20.51
35489,22.21,1000.84,104.09,103.69,0.04,-0.07,1.16,4.51,-0.33,10.62,53.08,76.98,407.70,21.48
35521,22.20,1000.79,104.45,103.84,0.04,-0.07,1.15,4.74,-0.56,11.12,53.08,76.98,408.05,21.00
35552,22.20,1000.79,104.45,103.96,0.04,-0.07,1.15,4.95,-0.82,11.35,53.08,76.98,408.41,21.00
35583,22.20,1000.79,104.45,104.06,0.03,-0.08,1.15,4.79,-0.47,11.00,53.08,76.99,408.75,21.00
35615,22.20,1000.79,104.63,104.18,0.05,-0.07,1.15,4.57,-1.06,10.97,53.07,76.97,409.10,20.51
35647,22.20,1000.77,104.63,104.27,0.03,-0.07,1.16,4.56,-1.00,10.67,53.06,76.97,409.44,21.48
35680,22.20,1000.77,104.63,104.34,0.04,-0.07,1.15,4.69,-0.99,11.17,53.07,76.95,409.81,20.51
35711,22.20,1000.77,104.63,104.40,0.03,-0.07,1.15,4.79,-0.47,11.34,53.06,76.97,410.16,20.02
35743,22.20,1000.72,105.04,104.53,0.05,-0.07,1.14,4.43,-0.45,10.83,53.06,76.96,410.51,20.51
35775,22.20,1000.72,105.04,104.63,0.04,-0.07,1.15,4.71,-0.48,10.91,53.06,76.96,410.86,21.48
35806,22.20,1000.72,105.04,104.71,0.03,-0.07,1.15,4.76,-1.05,10.89,53.05,76.96,411.19,21.48
35839,22.20,1000.69,105.30,104.83,0.03,-0.07,1.15,4.98,-0.05,11.51,53.06,76.98,411.57,20.51
35871,22.20,1000.69,105.30,104.92,0.04,-0.07,1.15,4.77,-0.45,11.03,53.07,76.99,411.93,20.02
35903,22.20,1000.69,105.30,105.00,0.05,-0.07,1.15,4.59,-1.40,11.03,53.07,76.96,412.28,21.00
35934,22.20,1000.63,105.80,105.16,0.03,-0.07,1.16,4.60,-1.06,10.70,53.06,76.95,412.61,19.53
35965,22.20,1000.63,105.80,105.29,0.04,-0.07,1.16,4.57,-0.62,10.80,53.05,76.96,412.95,21.00
35997,22.20,1000.63,105.80,105.39,0.04,-0.07,1.15,4.77,-0.41,11.20,53.05,76.97,413.30,21.00
36031,22.21,1000.61,105.96,105.50,0.04,-0.07,1.14,4.50,-1.00,10.86,53.06,76.95,413.67,21.00
36062,22.21,1000.61,105.96,105.59,0.04,-0.07,1.15,4.59,-0.86,10.85,53.06,76.94,414.01,21.00
36093,22.21,1000.61,105.96,105.67,0.04,-0.07,1.15,4.62,-0.41,10.74,53.04,76.95,414.34,20.51
36125,22.20,1000.54,106.56,105.84,0.04,-0.07,1.16,4.72,-0.44,11.15,53.04,76.96,414.70,20.51
36157,22.20,1000.54,106.56,105.99,0.03,-0.07,1.15,4.82,-0.16,11.11,53.05,76.98,415.06,21.00
36190,22.20,1000.54,106.56,106.10,0.04,-0.07,1.14,4.59,-0.50,10.88,53.05,76.98,415.41,21.00
36221,22.21,1000.52,106.70,106.22,0.04,-0.07,1.15,4.54,-0.38,10.70,53.04,76.99,415.75,21.00
36253,22.21,1000.52,106.70,106.32,0.04,-0.07,1.15,4.92,-0.34,11.32,53.05,77.00,416.11,20.51
36285,22.21,1000.52,106.70,106.39,0.04,-0.07,1.15,5.12,-0.47,11.26,53.07,77.01,416.47,20.02
36317,22.20,1000.48,107.10,106.54,0.05,-0.07,1.14,4.60,-1.05,11.09,53.07,76.99,416.82,21.48
36348,22.20,1000.48,107.10,106.65,0.04,-0.07,1.15,4.60,-1.35,10.88,53.06,76.97,417.16,21.00
36382,22.20,1000.48,107.10,106.74,0.04,-0.07,1.16,4.77,-0.96,11.18,53.08,76.96,417.54,21.00
36414,22.20,1000.46,107.26,106.84,0.04,-0.07,1.15,4.95,-0.74,11.38,53.08,76.96,417.91,21.48
36445,22.20,1000.46,107.26,106.93,0.05,-0.07,1.15,4.77,-0.50,11.00,53.07,76.96,418.25,21.00
36476,22.20,1000.46,107.26,106.99,0.05,-0.06,1.16,4.51,-0.99,10.97,53.07,76.95,418.59,21.00
36508,22.20,1000.41,107.68,107.13,0.03,-0.07,1.16,4.59,-0.24,10.62,53.07,76.96,418.93,21.48
36542,22.20,1000.41,107.68,107.24,0.04,-0.07,1.15,4.83,-0.54,11.35,53.09,76.97,419.31,21.00
36573,22.20,1000.41,107.68,107.33,0.04,-0.07,1.15,4.72,0.17,10.97,53.08,77.00,419.65,21.00
36604,22.20,1000.37,108.00,107.46,0.04,-0.07,1.15,4.68,-0.73,10.93,53.08,76.99,419.99,21.00
36636,22.20,1000.37,108.00,107.57,0.04,-0.07,1.15,4.76,-1.08,10.85,53.07,76.98,420.34,21.00
36668,22.20,1000.37,108.00,107.65,0.04,-0.07,1.15,4.69,-1.02,11.22,53.08,76.98,420.70,21.00
36699,22.20,1000.31,108.54,107.83,0.03,-0.08,1.15,4.94,-0.60,11.37,53.08,76.98,421.06,21.48
36733,22.20,1000.31,108.54,107.97,0.04,-0.07,1.14,4.77,-1.21,11.03,53.08,76.96,421.43,21.00
36765,22.20,1000.31,108.54,108.09,0.04,-0.07,1.15,4.77,-1.28,10.94,53.08,76.94,421.78,20.51
36797,22.20,1000.27,108.85,108.24,0.04,-0.07,1.15,4.85,-1.02,11.28,53.09,76.94,422.14,21.48
36829,22.20,1000.27,108.85,108.36,0.04,-0.07,1.15,4.77,-0.34,11.28,53.09,76.95,422.50,21.00
36860,22.20,1000.27,108.85,108.46,0.05,-0.07,1.14,4.51,-0.53,10.86,53.08,76.94,422.83,21.48
36894,22.20,1000.24,109.12,108.59,0.04,-0.07,1.15,4.60,-0.97,10.65,53.09,76.93,423.20,20.51
36926,22.20,1000.24,109.12,108.69,0.04,-0.06,1.16,4.65,-0.85,11.32,53.10,76.93,423.56,21.00
36957,22.20,1000.24,109.12,108.78,0.04,-0.07,1.16,4.91,-0.04,11.12,53.10,76.95,423.90,21.00
36988,22.20,1000.22,109.30,108.88,0.05,-0.07,1.15,4.54,-0.19,10.79,53.09,76.96,424.24,19.53
37020,22.20,1000.22,109.30,108.97,0.04,-0.07,1.15,4.72,-0.74,10.93,53.09,76.96,424.59,20.51
37052,22.20,1000.22,109.30,109.03,0.04,-0.07,1.16,4.66,-0.62,10.88,53.09,76.97,424.94,21.00
37085,22.21,1000.17,109.71,109.17,0.04,-0.07,1.16,4.97,-0.28,11.35,53.11,76.98,425.31,20.51
37116,22.21,1000.17,109.71,109.28,0.05,-0.07,1.14,4.71,-0.56,11.12,53.10,76.98,425.65,20.02
37148,22.21,1000.17,109.71,109.36,0.04,-0.07,1.15,4.68,-1.50,10.93,53.10,76.95,426.00,20.51
37180,22.20,1000.12,110.11,109.51,0.04,-0.07,1.15,4.62,-1.17,10.91,53.10,76.94,426.35,21.00
37211,22.20,1000.12,110.11,109.63,0.04,-0.07,1.15,4.63,-0.73,11.26,53.10,76.94,426.71,21.48
37245,22.20,1000.12,110.11,109.73,0.05,-0.07,1.15,4.74,-0.86,11.20,53.10,76.92,427.08,20.51
37277,22.21,1000.11,110.21,109.83,0.05,-0.07,1.15,4.65,-1.21,10.80,53.10,76.90,427.43,20.02
37309,22.21,1000.11,110.21,109.90,0.04,-0.08,1.15,4.59,-1.02,10.82,53.09,76.89,427.78,20.51
37341,22.21,1000.11,110.21,109.96,0.05,-0.07,1.16,4.65,-0.45,11.05,53.09,76.89,428.13,21.00
37372,22.20,1000.03,110.85,110.14,0.04,-0.07,1.15,4.80,-0.22,11.29,53.08,76.91,428.48,19.53
37404,22.20,1000.03,110.85,110.28,0.04,-0.07,1.15,4.71,0.05,10.99,53.09,76.94,428.83,20.02
37438,22.20,1000.03,110.85,110.40,0.04,-0.07,1.16,4.46,-0.99,10.85,53.09,76.93,429.20,21.00
37469,22.21,1000.03,110.90,110.50,0.04,-0.07,1.15,4.62,-0.28,10.85,53.08,76.94,429.54,21.48
37500,22.21,1000.03,110.90,110.58,0.04,-0.04,1.14,5.53,-0.41,13.11,53.13,76.95,429.94,20.51
37532,22.21,1000.03,110.90,110.64,0.04,-0.07,1.15,4.59,-0.34,10.68,53.13,76.96,430.28,21.00
37564,22.20,999.97,111.38,110.79,0.05,-0.07,1.15,4.82,-1.08,10.82,53.13,76.94,430.63,19.53
37597,22.20,999.97,111.38,110.91,0.04,-0.07,1.14,4.83,-1.17,11.05,53.14,76.92,430.99,21.48
37628,22.20,999.97,111.38,111.00,0.04,-0.07,1.16,4.77,-0.99,11.06,53.14,76.92,431.34,21.48
37660,22.20,999.93,111.70,111.14,0.03,-0.07,1.15,4.89,-0.97,11.63,53.14,76.92,431.71,20.51
37692,22.20,999.93,111.70,111.25,0.04,-0.07,1.14,4.88,-0.42,11.05,53.14,76.93,432.06,20.51
37723,22.20,999.93,111.70,111.34,0.05,-0.07,1.15,4.62,-1.32,10.89,53.13,76.91,432.41,20.51
37755,22.20,999.87,112.19,111.51,0.04,-0.07,1.15,4.56,-1.03,10.73,53.12,76.89,432.74,20.02
37789,22.20,999.87,112.19,111.65,0.04,-0.07,1.16,4.95,-0.91,11.44,53.14,76.89,433.13,20.51
37821,22.20,999.87,112.19,111.76,0.04,-0.07,1.15,4.69,-0.38,11.26,53.14,76.90,433.49,21.00
37853,22.20,999.87,112.19,111.84,0.04,-0.07,1.15,4.48,-0.48,10.86,53.13,76.91,433.84,21.00
37884,22.20,999.87,112.19,111.91,0.05,-0.07,1.14,4.62,-0.65,10.68,53.12,76.90,434.17,21.48
37916,22.20,999.87,112.19,111.97,0.04,-0.07,1.16,4.57,-0.27,10.74,53.12,76.92,434.52,20.51
37950,22.20,999.82,112.65,112.10,0.04,-0.07,1.14,4.94,-0.02,11.22,53.14,76.94,434.90,21.00
37981,22.20,999.82,112.65,112.21,0.04,-0.08,1.14,4.77,0.04,11.08,53.13,76.96,435.24,20.51
38012,22.20,999.82,112.65,112.30,0.05,-0.07,1.15,4.76,-1.15,11.02,53.12,76.94,435.58,21.00
38044,22.20,999.76,113.10,112.46,0.04,-0.07,1.15,4.79,-1.21,10.88,53.12,76.92,435.93,20.51
38076,22.20,999.76,113.10,112.59,0.03,-0.08,1.16,4.68,-1.06,11.09,53.12,76.92,436.29,21.00
38107,22.20,999.76,113.10,112.69,0.04,-0.06,1.15,4.76,-0.73,11.28,53.12,76.92,436.65,21.48
38141,22.20,999.74,113.33,112.82,0.05,-0.07,1.14,4.79,-0.85,10.96,53.13,76.90,437.01,21.00
38173,22.20,999.74,113.33,112.92,0.04,-0.07,1.15,4.68,-1.52,10.86,53.13,76.87,437.36,20.51
