Time(ms),Temp(C),Pressure(hPa),Alt(m),FiltAlt(m),AccX(g),AccY(g),AccZ(g),GyroX(deg/s),GyroY(deg/s),GyroZ(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),LM35Temp(C)
23021,19.61,1040.16,668.52,668.41,0.01,0.12,1.04,8.38,2.19,0.00,11.46,-86.25,-30.04,20.51
23052,19.61,1040.17,668.40,668.41,0.04,0.11,1.01,7.71,2.78,4.10,11.64,-86.18,-29.92,21.00
23084,19.61,1040.17,668.40,668.41,0.07,0.11,0.99,8.15,0.16,4.14,11.83,-86.24,-29.78,20.51
23118,19.61,1040.17,668.40,668.41,0.05,0.13,1.00,9.22,-0.76,5.90,12.10,-86.28,-29.58,21.00
23149,19.61,1040.17,668.44,668.41,-0.01,0.13,1.03,11.03,-1.16,9.29,12.38,-86.28,-29.30,20.02
23180,19.61,1040.17,668.44,668.42,-0.03,0.16,0.99,8.41,7.32,12.72,12.62,-85.99,-28.90,20.51
23212,19.61,1040.17,668.44,668.42,-0.07,0.15,1.02,2.45,4.17,14.52,12.66,-85.75,-28.44,21.00
23244,19.61,1040.21,668.06,668.35,0.02,0.12,1.02,-6.35,1.07,-0.94,12.39,-85.72,-28.47,21.00
23275,19.61,1040.21,668.06,668.29,0.16,0.06,0.99,13.40,-6.07,0.42,12.68,-86.08,-28.45,21.00
23309,19.61,1040.21,668.06,668.25,-0.03,0.13,1.00,16.61,-12.87,9.94,13.15,-86.44,-28.13,21.00
23341,19.61,1040.18,668.38,668.27,0.01,0.11,1.00,6.26,-17.22,3.01,13.26,-86.95,-28.03,21.00
23373,19.61,1040.18,668.38,668.29,0.04,0.16,1.00,1.89,-20.99,-17.72,13.29,-87.61,-28.60,20.51
23405,19.61,1040.18,668.38,668.31,-0.04,0.17,1.01,5.23,-2.56,-4.79,13.42,-87.58,-28.75,20.51
23436,19.61,1040.16,668.48,668.34,-0.05,0.07,1.07,4.94,4.05,-8.61,13.42,-87.35,-29.02,20.51
23470,19.61,1040.16,668.48,668.37,-0.04,0.13,1.03,-10.32,8.25,-21.74,13.00,-86.98,-29.76,21.00
23502,19.61,1040.16,668.48,668.39,0.06,0.12,1.03,0.55,12.10,-0.76,12.93,-86.63,-29.78,21.48
23533,19.61,1040.17,668.46,668.41,0.02,0.13,0.99,1.58,12.57,-1.40,12.91,-86.23,-29.82,21.00
23564,19.61,1040.17,668.46,668.42,0.12,0.07,1.04,-1.51,10.71,-5.20,12.74,-86.01,-29.98,20.51
23596,19.61,1040.17,668.46,668.43,-0.02,0.18,1.03,-2.75,5.26,-2.06,12.65,-85.79,-30.05,21.00
23628,19.61,1040.15,668.59,668.46,0.06,0.13,0.99,-2.05,4.66,-9.87,12.53,-85.70,-30.37,21.00
23661,19.61,1040.15,668.59,668.49,0.03,0.09,1.01,-0.32,7.41,-4.67,12.41,-85.47,-30.52,20.51
23692,19.61,1040.15,668.59,668.51,0.01,0.11,1.02,-4.05,1.06,-4.29,12.20,-85.43,-30.65,21.00
23724,19.61,1040.17,668.43,668.49,-0.05,0.15,0.97,6.10,3.30,1.53,12.37,-85.26,-30.60,21.00
23756,19.61,1040.17,668.43,668.48,0.01,0.13,1.00,9.63,13.70,5.62,12.62,-84.84,-30.42,20.02
23787,19.61,1040.17,668.43,668.47,0.06,0.14,1.01,0.79,-1.86,10.08,12.60,-84.96,-30.10,20.51
23821,19.61,1040.18,668.34,668.44,0.02,0.15,1.03,9.58,-11.11,27.76,12.87,-85.34,-29.19,20.51
23853,19.61,1040.18,668.34,668.42,0.03,0.08,1.06,14.53,-11.51,7.68,13.20,-85.71,-28.94,20.51
23885,19.61,1040.18,668.34,668.41,0.02,0.14,1.01,9.19,-24.53,-8.07,13.44,-86.48,-29.20,20.51
23917,19.61,1040.14,668.63,668.45,-0.01,0.08,0.97,1.71,-21.78,1.85,13.36,-87.12,-29.14,21.00
23948,19.61,1040.14,668.63,668.49,0.04,0.18,1.02,1.00,-10.67,-6.87,13.37,-87.44,-29.35,20.51
23982,19.61,1040.14,668.63,668.52,-0.02,0.12,0.98,7.34,2.60,0.68,13.53,-87.27,-29.33,20.51
24014,19.61,1040.17,668.44,668.50,-0.08,0.10,1.06,17.13,19.56,-21.49,13.95,-86.53,-30.02,20.51
24045,19.61,1040.17,668.44,668.49,0.10,0.13,1.00,21.66,18.02,-36.94,14.53,-86.06,-31.16,21.00
24076,19.61,1040.17,668.44,668.48,0.07,0.29,1.05,28.33,10.98,0.31,15.46,-85.78,-31.15,21.00
24108,19.61,1040.16,668.53,668.49,-0.03,0.06,1.00,18.53,-0.65,4.17,15.84,-85.75,-31.02,21.48
24140,19.61,1040.16,668.53,668.50,-0.01,0.10,0.99,16.29,0.08,-11.48,16.20,-85.71,-31.39,20.02
24173,19.61,1040.16,668.53,668.50,0.05,0.16,0.97,9.49,-5.92,6.78,16.41,-85.94,-31.16,20.51
24204,19.61,1040.15,668.61,668.53,0.01,0.10,1.02,10.18,-4.47,17.07,16.56,-86.06,-30.63,21.00
24236,19.61,1040.15,668.61,668.54,0.01,0.02,0.92,9.20,18.26,4.89,16.58,-85.47,-30.48,20.51
24268,19.61,1040.15,668.61,668.56,0.13,0.11,1.05,-2.87,17.21,-7.92,16.32,-85.06,-30.73,19.53
24299,19.61,1040.14,668.69,668.58,-0.01,0.14,0.94,-6.66,4.49,5.62,16.01,-84.90,-30.55,21.48
24333,19.61,1040.14,668.69,668.60,0.00,0.09,1.03,-6.77,9.58,-22.27,15.62,-84.59,-31.29,20.51
24365,19.61,1040.14,668.69,668.62,-0.07,0.11,0.89,0.29,31.67,3.65,15.51,-83.52,-31.17,20.51
24397,19.61,1040.16,668.50,668.60,-0.05,0.13,0.87,-8.77,29.30,-28.56,15.14,-82.56,-32.08,21.00
24429,19.61,1040.16,668.50,668.58,0.01,0.22,0.99,-17.91,4.08,-42.04,14.58,-82.49,-33.43,20.51
24460,19.61,1040.16,668.50,668.56,0.03,0.13,0.95,-9.22,-18.19,-8.93,14.21,-83.13,-33.70,20.51
24492,19.61,1040.13,668.76,668.60,-0.04,0.10,0.96,-1.96,-22.88,-0.88,14.03,-83.83,-33.73,21.00
24526,19.61,1040.13,668.76,668.63,0.03,0.13,0.99,24.70,4.95,4.46,14.77,-83.72,-33.58,21.00
24557,19.61,1040.13,668.76,668.66,0.06,0.14,1.03,37.25,3.38,-4.93,15.81,-83.70,-33.73,21.00
24588,19.61,1040.15,668.62,668.65,-0.01,0.08,0.91,28.44,1.70,5.33,16.51,-83.65,-33.57,20.51
24620,19.61,1040.15,668.62,668.64,0.00,0.03,0.88,11.19,3.23,10.20,16.62,-83.58,-33.24,20.51
24652,19.61,1040.15,668.62,668.64,0.38,0.11,1.06,10.36,-0.87,-18.03,16.77,-84.02,-33.82,21.00
24685,19.61,1040.15,668.62,668.64,-0.24,-0.09,0.97,13.54,29.78,-12.09,16.81,-82.79,-34.22,21.00
24716,19.61,1040.15,668.62,668.63,-0.17,0.12,1.02,10.94,33.87,-9.14,16.98,-81.61,-34.50,20.51
24748,19.61,1040.15,668.62,668.63,0.08,0.04,0.87,2.74,-1.41,-41.74,16.83,-81.83,-35.84,21.48
24780,19.61,1040.14,668.67,668.64,0.05,0.09,0.90,7.13,11.88,22.25,16.87,-81.58,-35.12,21.48
24811,19.61,1040.14,668.67,668.64,-0.02,0.08,1.01,-4.19,-2.88,8.58,16.54,-81.72,-34.85,21.00
24843,19.61,1040.14,668.67,668.65,0.02,0.07,0.89,-15.82,-6.39,8.11,15.86,-81.99,-34.60,20.51
24877,19.61,1040.14,668.67,668.65,-0.01,0.12,0.93,-15.97,3.61,3.91,15.20,-81.92,-34.47,21.00
24909,19.61,1040.14,668.67,668.66,0.02,0.11,0.94,-10.60,9.71,-3.29,14.75,-81.69,-34.57,20.02
24941,19.61,1040.14,668.67,668.66,-0.02,0.08,0.93,-4.72,5.84,6.57,14.45,-81.55,-34.36,21.48
24972,19.61,1040.15,668.60,668.65,0.01,0.03,1.00,-16.49,-13.34,7.70,13.75,-82.03,-34.12,21.00
25004,19.61,1040.15,668.60,668.64,-0.10,0.04,0.92,-16.42,-20.76,-23.89,13.05,-82.61,-34.89,20.51
25038,19.61,1040.15,668.60,668.63,0.04,0.07,0.83,-9.06,12.45,-36.45,12.64,-82.30,-36.13,21.97
25069,19.61,1040.13,668.76,668.65,0.02,0.21,0.99,-7.68,-2.12,-7.19,12.43,-82.43,-36.35,20.51
25100,19.61,1040.13,668.76,668.68,-0.02,0.19,0.88,-5.30,-1.93,18.74,12.32,-82.51,-35.77,21.48
25132,19.61,1040.13,668.76,668.69,-0.11,-0.03,1.00,21.65,25.33,23.94,12.77,-81.64,-35.00,21.00
25164,19.61,1040.13,668.76,668.71,0.00,-0.01,1.08,0.85,-2.70,-11.36,12.58,-81.79,-35.37,20.51
25195,19.61,1040.16,668.53,668.67,0.10,0.15,0.95,-13.90,-47.77,-10.81,12.12,-83.46,-35.71,20.02
25229,19.61,1040.16,668.53,668.64,-0.03,0.14,0.94,1.69,-23.22,9.50,12.15,-84.19,-35.40,20.51
25261,19.61,1040.16,668.55,668.63,0.02,0.07,0.98,4.99,-26.88,8.19,12.19,-85.08,-35.14,21.00
25293,19.61,1040.16,668.51,668.60,0.01,0.07,0.97,5.37,-27.45,7.76,12.25,-85.94,-34.89,20.51
25325,19.61,1040.16,668.51,668.58,-0.03,0.05,0.97,6.79,-10.41,9.12,12.33,-86.21,-34.60,20.51
25356,19.61,1040.16,668.51,668.57,0.01,0.01,0.97,-7.35,-11.86,-1.19,11.92,-86.55,-34.63,20.51
25390,19.61,1040.15,668.55,668.57,-0.04,0.08,0.98,-17.12,-6.61,-21.25,11.25,-86.68,-35.35,21.00
25422,19.61,1040.15,668.55,668.56,0.08,0.12,1.01,3.55,10.52,-8.88,11.33,-86.40,-35.64,21.48
25453,19.61,1040.15,668.55,668.56,0.04,0.11,1.00,11.52,18.45,2.63,11.62,-85.86,-35.56,21.00
25484,19.61,1040.18,668.37,668.52,-0.02,0.09,1.03,8.93,3.90,8.48,11.80,-85.69,-35.29,21.48
25516,19.61,1040.18,668.37,668.49,-0.00,0.12,0.94,9.39,4.49,11.29,12.05,-85.53,-34.93,21.48
25550,19.61,1040.18,668.37,668.47,0.02,0.02,0.99,8.62,10.40,16.08,12.18,-85.19,-34.39,21.00
25581,19.61,1040.16,668.50,668.47,0.03,0.03,0.97,-4.34,1.58,-7.95,11.89,-85.17,-34.63,20.51
25612,19.61,1040.16,668.50,668.48,-0.02,0.13,0.94,-1.09,13.41,-4.52,11.83,-84.73,-34.77,20.02
25644,19.61,1040.16,668.50,668.48,-0.45,0.09,1.32,5.83,3.49,1.68,11.90,-84.25,-34.72,21.48
25676,19.61,1040.17,668.40,668.47,0.02,-0.01,0.85,-6.49,32.83,-9.22,11.49,-83.26,-35.01,20.51
25707,19.61,1040.17,668.40,668.45,-0.01,0.09,0.96,-15.99,22.59,-20.67,10.91,-82.56,-35.68,21.00
25741,19.61,1040.17,668.40,668.44,0.08,0.15,0.99,-12.52,9.82,-10.71,10.51,-82.38,-36.03,21.97
25773,19.61,1040.16,668.48,668.45,-0.08,0.15,0.97,-8.16,-8.56,11.88,10.27,-82.61,-35.65,21.00
25805,19.61,1040.16,668.48,668.45,0.00,-0.03,0.99,-1.50,-4.56,4.97,10.03,-82.80,-35.49,21.00
25837,19.61,1040.16,668.48,668.46,0.03,0.09,1.00,-1.93,-16.79,-13.32,9.92,-83.39,-35.92,21.00
25868,19.61,1040.18,668.38,668.44,-0.00,0.11,0.97,10.70,-19.80,2.97,10.22,-84.01,-35.82,21.00
25902,19.61,1040.18,668.38,668.43,-0.00,0.05,0.94,9.26,-14.21,-9.48,10.43,-84.50,-36.15,21.48
25934,19.61,1040.18,668.38,668.42,0.02,0.10,0.94,8.82,-12.71,-6.67,10.67,-84.93,-36.36,21.97
25965,19.61,1040.15,668.55,668.44,-0.00,0.04,0.91,9.17,-5.67,-5.83,10.84,-85.09,-36.54,21.48
25996,19.61,1040.15,668.55,668.47,-0.05,0.01,0.89,2.21,-1.43,-14.52,10.76,-85.07,-36.99,21.00
26028,19.61,1040.15,668.55,668.48,-0.02,0.16,0.94,-10.83,-3.72,-9.28,10.45,-85.15,-37.29,20.02
26060,19.61,1040.15,668.61,668.51,0.03,0.12,0.95,-6.28,0.36,7.18,10.23,-85.17,-37.06,20.51
26093,19.61,1040.15,668.61,668.53,-0.01,0.02,0.98,-4.66,-1.70,10.14,9.94,-85.21,-36.72,21.48
26124,19.61,1040.15,668.61,668.55,0.02,0.00,1.03,-2.90,-1.03,-2.70,9.71,-85.25,-36.81,21.00
26156,19.61,1040.15,668.55,668.55,0.01,0.11,1.00,-0.68,-2.59,-1.05,9.66,-85.33,-36.84,20.02
26188,19.61,1040.15,668.55,668.55,0.01,0.06,0.97,1.65,-6.82,4.28,9.64,-85.54,-36.70,21.48
26219,19.61,1040.15,668.55,668.55,0.00,-0.01,0.99,0.68,2.02,-5.42,9.51,-85.47,-36.88,21.48
26253,19.61,1040.15,668.63,668.57,-0.01,0.11,0.95,-3.27,3.38,-13.16,9.39,-85.33,-37.31,20.51
26285,19.61,1040.15,668.63,668.58,-0.00,0.09,1.01,4.23,8.78,-4.85,9.48,-85.04,-37.47,21.00
26317,19.61,1040.15,668.63,668.59,-0.02,0.01,0.97,0.12,14.05,-11.16,9.36,-84.57,-37.82,21.00
26349,19.61,1040.14,668.66,668.60,-0.01,0.06,0.94,2.06,7.03,-17.55,9.36,-84.34,-38.39,21.00
26380,19.61,1040.14,668.66,668.61,0.01,0.19,0.98,5.11,-4.77,0.13,9.60,-84.50,-38.38,21.48
26412,19.61,1040.14,668.66,668.62,-0.02,0.02,1.00,6.50,-15.41,21.51,9.68,-84.97,-37.69,21.00
26446,19.61,1040.15,668.56,668.61,-0.01,-0.08,0.94,1.69,-19.78,1.19,9.50,-85.62,-37.65,21.48
26477,19.61,1040.15,668.56,668.60,0.01,0.18,0.95,-2.83,-23.16,-7.60,9.49,-86.31,-37.89,21.48
26508,19.61,1040.15,668.56,668.59,-0.02,0.05,0.98,15.29,0.48,15.62,9.87,-86.24,-37.40,21.48
26540,19.61,1040.16,668.53,668.58,-0.03,-0.04,0.93,0.90,5.10,-1.45,9.69,-86.02,-37.45,21.00
26572,19.61,1040.16,668.53,668.57,0.04,0.03,1.08,-2.31,15.70,-11.52,9.51,-85.54,-37.82,21.00
26605,19.61,1040.16,668.53,668.56,-0.02,0.07,0.96,0.74,22.72,-11.29,9.47,-84.77,-38.19,21.00
26636,19.61,1040.14,668.69,668.59,0.03,0.15,0.95,-15.07,-0.74,9.90,9.05,-84.82,-37.88,21.00
26758,19.61,1040.15,668.57,668.58,-0.04,0.13,0.93,16.10,19.82,15.59,11.00,-82.40,-35.98,21.00
26790,19.61,1040.15,668.57,668.58,-0.10,-0.06,0.98,-1.33,15.59,11.91,10.72,-81.84,-35.60,21.00
26821,19.61,1040.13,668.74,668.61,0.03,0.07,0.96,-11.30,3.65,-11.81,10.29,-81.82,-35.97,21.00
26852,19.61,1040.13,668.74,668.64,-0.03,0.12,0.94,0.94,-5.81,3.65,10.31,-82.02,-35.85,21.48
26886,19.61,1040.13,668.74,668.66,-0.03,-0.01,0.95,4.03,-14.62,20.02,10.27,-82.53,-35.17,21.48
26918,19.61,1040.14,668.66,668.66,0.13,-0.07,1.05,10.94,-9.75,-17.48,10.38,-83.02,-35.73,21.48
26949,19.61,1040.14,668.66,668.66,-0.07,0.14,0.94,19.19,0.95,-17.48,10.97,-82.94,-36.27,21.48
26980,19.61,1040.14,668.66,668.66,-0.00,0.20,0.93,16.68,-1.35,4.98,11.55,-83.02,-36.12,21.48
27012,19.61,1040.15,668.59,668.65,0.02,0.14,0.95,11.22,-1.92,22.61,11.88,-83.13,-35.40,21.48
27046,19.61,1040.15,668.59,668.64,-0.03,0.02,0.96,20.79,-6.90,32.25,12.40,-83.35,-34.30,21.00
27077,19.61,1040.15,668.59,668.63,-0.02,-0.03,0.95,12.85,-14.62,12.95,12.56,-83.81,-33.90,20.51
27108,19.61,1040.17,668.44,668.59,-0.02,0.02,0.97,-5.96,-12.61,-12.56,12.19,-84.19,-34.29,21.48
27140,19.61,1040.17,668.44,668.56,0.01,0.08,0.99,-11.47,-8.91,-27.43,11.72,-84.49,-35.17,21.48
27172,19.61,1040.17,668.44,668.53,0.02,0.13,0.98,0.24,1.13,-14.36,11.69,-84.48,-35.63,20.51
27205,19.61,1040.16,668.48,668.52,0.02,0.14,1.01,7.77,7.52,1.79,11.91,-84.26,-35.57,21.00
27236,19.61,1040.16,668.48,668.51,0.02,0.10,1.01,10.07,5.03,8.64,12.14,-84.14,-35.30,21.97
27268,19.61,1040.16,668.48,668.51,-0.00,0.07,0.97,9.10,2.14,12.63,12.31,-84.08,-34.89,21.48
27300,19.61,1040.13,668.77,668.56,-0.03,0.04,1.00,-0.02,-2.59,7.33,12.16,-84.14,-34.66,21.00
27331,19.61,1040.13,668.77,668.60,0.01,0.04,1.02,-1.18,-6.71,-5.25,11.98,-84.37,-34.82,21.00
27362,19.61,1040.13,668.77,668.64,0.03,0.07,0.99,2.24,-7.90,-7.78,11.93,-84.65,-35.06,21.48
27396,19.61,1040.17,668.45,668.60,-0.00,0.08,1.00,0.91,-4.97,-6.36,11.87,-84.81,-35.28,21.00
27428,19.61,1040.17,668.45,668.57,0.01,0.10,0.98,-1.50,-2.33,-4.06,11.75,-84.90,-35.41,21.48
27459,19.61,1040.17,668.45,668.55,0.00,0.10,1.00,4.97,-1.86,2.55,11.84,-84.95,-35.33,21.48
27490,19.61,1040.15,668.57,668.55,0.01,0.08,0.98,7.81,-0.97,8.46,11.98,-84.99,-35.07,20.02
27522,19.61,1040.15,668.57,668.56,-0.01,0.07,0.96,3.58,1.20,3.82,11.98,-84.94,-34.95,21.00
27556,19.61,1040.15,668.57,668.56,-0.02,0.05,1.00,3.65,-3.43,-5.77,11.96,-85.03,-35.14,20.02
27587,19.61,1040.16,668.52,668.55,0.02,0.08,1.04,1.69,-8.18,-6.27,11.92,-85.29,-35.34,20.51
27618,19.61,1040.16,668.52,668.54,0.01,0.08,0.99,-2.49,-4.70,-3.39,11.75,-85.44,-35.44,20.51
27650,19.61,1040.16,668.52,668.54,0.01,0.08,0.98,1.55,0.31,-0.56,11.70,-85.43,-35.46,21.00
27682,19.61,1040.16,668.52,668.53,0.02,0.09,1.02,3.10,-4.88,2.75,11.71,-85.59,-35.37,21.00
27714,19.61,1040.16,668.52,668.53,-0.00,0.08,1.02,-4.35,-10.85,12.80,11.48,-85.91,-34.96,21.00
27747,19.61,1040.16,668.52,668.53,0.00,0.03,1.03,-1.13,-7.12,13.38,11.30,-86.12,-34.52,21.48
27779,19.61,1040.16,668.52,668.53,0.04,0.02,1.03,3.25,-12.15,-3.31,11.24,-86.52,-34.63,20.51
27811,19.62,1040.16,668.52,668.53,-0.01,0.04,1.04,1.51,-13.81,-22.00,11.16,-86.91,-35.33,21.00
27842,19.62,1040.16,668.52,668.53,0.02,0.07,1.02,4.91,-7.81,-20.16,11.21,-87.13,-35.96,21.48
27873,19.62,1040.16,668.52,668.53,0.04,0.07,1.02,12.12,-1.25,-2.55,11.48,-87.16,-36.03,21.00
27907,19.61,1040.18,668.36,668.49,-0.01,0.04,1.05,13.72,-0.39,-1.08,11.80,-87.12,-36.07,21.00
27939,19.61,1040.18,668.36,668.47,0.02,0.03,1.04,7.37,-5.00,-19.52,11.87,-87.25,-36.70,21.48
27970,19.61,1040.18,668.36,668.45,0.00,0.06,1.03,3.42,-9.95,-27.92,11.85,-87.50,-37.56,21.00
28001,19.61,1040.14,668.68,668.49,0.02,0.08,1.03,5.11,-7.92,-14.20,11.91,-87.71,-38.00,21.00
28033,19.61,1040.14,668.68,668.53,0.03,0.07,1.02,7.37,-2.18,1.33,12.03,-87.76,-37.96,20.51
28065,19.61,1040.14,668.68,668.56,0.01,0.03,1.04,1.28,-0.44,-8.74,11.90,-87.73,-38.24,20.51
28098,19.61,1040.15,668.57,668.56,-0.01,0.05,1.05,-8.09,-4.74,-27.26,11.51,-87.81,-39.14,21.00
28129,19.61,1040.15,668.57,668.56,0.03,0.09,1.03,-7.93,-6.97,-14.49,11.18,-88.00,-39.59,21.97
28161,19.61,1040.15,668.57,668.56,0.04,0.07,1.02,-3.61,-4.67,9.07,10.97,-88.12,-39.30,20.02
28193,19.61,1040.18,668.32,668.51,0.00,0.04,1.03,-6.57,-1.26,3.74,10.64,-88.09,-39.18,21.48
28224,19.61,1040.18,668.32,668.47,-0.03,-0.03,0.96,34.10,-8.12,-7.71,11.50,-88.24,-39.42,20.51
28258,19.61,1040.18,668.32,668.44,0.06,0.13,0.92,21.32,21.32,-25.83,12.17,-87.55,-40.28,21.48
28290,19.61,1040.17,668.40,668.43,0.02,0.06,1.05,11.17,28.88,-22.09,12.39,-86.62,-40.98,21.97
28322,19.61,1040.17,668.40,668.43,-0.02,0.10,1.08,2.93,-2.67,-8.56,12.39,-86.64,-41.26,21.48
28354,19.61,1040.17,668.40,668.42,0.04,0.08,1.02,-0.37,-28.04,20.77,12.27,-87.53,-40.59,21.48
28385,19.61,1040.16,668.51,668.44,-0.01,0.05,1.02,-7.33,-21.57,24.10,11.90,-88.12,-39.85,20.02
28417,19.61,1040.16,668.51,668.45,0.07,-0.01,1.05,-22.77,8.23,0.10,10.99,-87.87,-39.84,20.51
28451,19.61,1040.16,668.51,668.46,0.07,-0.03,1.13,-27.68,12.20,-18.68,9.86,-87.47,-40.48,20.51
28482,19.61,1040.15,668.56,668.48,0.03,0.03,1.15,-4.22,6.01,-3.07,9.61,-87.27,-40.57,20.51
28513,19.61,1040.15,668.56,668.50,0.01,0.03,1.11,5.07,-7.26,35.09,9.66,-87.45,-39.49,20.51
28545,19.61,1040.15,668.56,668.51,0.00,-0.04,1.10,-0.02,-18.42,23.44,9.47,-87.97,-38.74,21.48
28577,19.61,1040.19,668.29,668.47,0.03,-0.02,1.06,-8.95,-23.37,-26.00,9.03,-88.67,-39.57,21.97
28610,19.61,1040.19,668.29,668.43,0.08,0.09,1.00,4.16,3.18,-11.11,9.13,-88.58,-39.93,21.48
28641,19.61,1040.19,668.29,668.40,-0.08,0.00,0.84,13.10,24.72,21.06,9.40,-87.65,-39.28,21.97
28673,19.61,1040.18,668.38,668.40,-0.04,-0.13,0.98,-7.41,-11.16,-6.03,8.87,-87.89,-39.47,21.48
28705,19.61,1040.18,668.38,668.39,0.09,0.03,1.11,-9.68,10.23,-32.12,8.48,-87.60,-40.50,21.97
28736,19.61,1040.18,668.38,668.39,0.06,0.09,1.03,-3.41,5.53,-1.39,8.34,-87.44,-40.55,20.51
28770,19.61,1040.18,668.35,668.38,-0.11,-0.02,1.20,3.34,0.36,18.34,8.31,-87.27,-39.94,20.51
28802,19.61,1040.18,668.35,668.38,0.17,0.12,1.09,15.02,-18.70,25.61,8.79,-87.98,-39.12,21.48
28834,19.61,1040.18,668.35,668.37,-0.00,0.05,0.99,-4.14,-8.19,14.40,8.60,-88.17,-38.66,20.51
28866,19.61,1040.17,668.47,668.39,0.00,0.12,0.93,-1.99,10.92,-16.24,8.56,-87.76,-39.18,21.00
28897,19.61,1040.17,668.47,668.41,0.03,-0.03,0.99,-10.54,12.19,2.20,8.09,-87.37,-39.11,20.02
28929,19.61,1040.17,668.47,668.42,-0.08,0.01,1.04,7.94,0.98,-7.28,8.23,-87.20,-39.35,21.97
28963,19.61,1040.17,668.42,668.42,0.08,0.09,1.13,13.54,-15.51,0.46,8.66,-87.75,-39.33,20.51
28994,19.61,1040.17,668.42,668.42,0.04,0.02,1.07,15.20,-23.98,11.85,9.02,-88.46,-38.96,20.51
29025,19.61,1040.17,668.42,668.42,0.04,-0.03,1.08,5.07,-16.07,-1.08,9.01,-88.91,-39.00,21.00
29057,19.61,1040.18,668.34,668.40,0.06,0.05,1.12,-3.41,-16.64,-5.54,8.82,-89.41,-39.17,21.00
29089,19.61,1040.18,668.34,668.39,0.01,0.04,1.13,0.99,-11.51,7.06,8.76,-89.69,-38.95,20.51
29122,19.61,1040.18,668.34,668.38,0.09,-0.02,1.10,0.71,-0.97,9.84,8.64,-89.71,-38.62,21.00
29153,19.61,1040.17,668.45,668.40,0.09,0.00,1.22,-8.40,-9.28,1.00,8.26,-89.98,-38.59,21.48
29185,19.61,1040.17,668.45,668.41,0.01,0.05,1.18,-16.26,-14.61,5.77,7.68,-90.34,-38.41,21.48
29217,19.61,1040.17,668.45,668.41,0.11,0.04,1.16,-14.71,-9.99,6.28,7.16,-90.65,-38.21,21.48
29248,19.61,1040.20,668.17,668.37,0.08,0.06,1.21,-11.18,-33.14,3.00,6.77,-91.65,-38.11,21.00
29280,19.61,1040.20,668.17,668.33,0.05,0.07,1.17,-12.42,-38.99,-5.97,6.37,-92.74,-38.29,21.00
29314,19.61,1040.20,668.17,668.29,0.05,0.07,1.18,-9.50,-32.44,-7.65,6.04,-93.71,-38.55,21.00
29346,19.61,1040.17,668.44,668.32,0.06,0.10,1.22,-0.43,-31.34,3.00,6.05,-94.57,-38.46,21.00
29378,19.61,1040.17,668.44,668.35,0.10,0.09,1.26,6.49,-38.06,3.64,6.26,-95.66,-38.34,21.48
29409,19.61,1040.17,668.44,668.37,0.15,0.03,1.24,8.39,-45.09,-4.16,6.47,-96.95,-38.47,21.00
29441,19.61,1040.19,668.31,668.36,0.11,0.06,1.29,10.15,-47.80,-1.39,6.75,-98.30,-38.52,21.00
29475,19.61,1040.19,668.31,668.35,0.09,0.07,1.29,14.91,-45.29,11.13,7.23,-99.62,-38.14,20.51
29506,19.61,1040.19,668.31,668.34,0.13,0.03,1.29,15.31,-40.03,-1.17,7.62,-100.66,-38.17,21.48
29537,19.61,1040.17,668.41,668.35,0.16,0.08,1.35,13.98,-51.20,-8.84,8.00,-102.03,-38.45,21.48
29569,19.61,1040.17,668.41,668.36,0.22,0.07,1.37,16.85,-49.67,7.79,8.48,-103.42,-38.20,21.97
29601,19.61,1040.17,668.41,668.37,0.17,0.02,1.40,17.91,-54.50,7.13,8.94,-104.89,-37.97,21.00
29632,19.61,1040.17,668.40,668.38,0.17,0.02,1.37,20.99,-53.16,-2.97,9.49,-106.29,-38.07,21.00
29666,19.61,1040.17,668.40,668.38,0.29,0.08,1.33,15.75,-51.83,-6.30,9.92,-107.79,-38.27,21.48
29698,19.61,1040.17,668.40,668.39,0.23,0.02,1.42,11.58,-48.53,-0.79,10.15,-109.03,-38.30,21.00
29730,19.61,1040.17,668.43,668.40,0.22,0.05,1.39,7.31,-56.01,0.34,10.26,-110.48,-38.29,20.51
29762,19.61,1040.17,668.43,668.40,0.28,0.02,1.35,5.80,-45.81,-4.97,10.30,-111.64,-38.45,20.51
29793,19.61,1040.17,668.43,668.41,0.25,0.09,1.45,-3.82,-48.41,-17.98,10.10,-112.77,-39.00,21.00
29827,19.61,1040.17,668.40,668.41,0.29,0.08,1.46,1.98,-46.97,-9.10,10.07,-114.00,-39.31,20.51
29859,19.61,1040.17,668.40,668.41,0.30,0.07,1.42,8.36,-40.42,1.82,10.24,-114.92,-39.26,21.00
29890,19.61,1040.17,668.40,668.40,0.32,0.09,1.47,2.94,-40.12,-2.42,10.24,-115.78,-39.33,21.00
29921,19.61,1040.17,668.45,668.41,0.41,0.06,1.54,-5.90,-58.48,-7.42,9.94,-117.24,-39.56,20.02
29953,19.61,1040.17,668.45,668.42,0.41,0.07,1.54,-7.09,-64.50,-8.96,9.62,-118.91,-39.85,20.51
29985,19.61,1040.17,668.45,668.43,0.39,0.03,1.51,-5.30,-53.29,-10.03,9.33,-120.19,-40.17,21.00
